"PROVINCIA,C,50","CANTON,C,50","PARROQUIA,C,100","DISTRITO,C,250","CIRCUITO,C,250","NOMBRE,C,150","ESTADO,C,50","X,N,19,11","Y,N,19,11"
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA LUZ DE AMERICA,ACTIVAS ORDINARIAS,-79.57456029560,-1.65169559299
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA HILDA MARQUEZ CEREZO,ACTIVAS ORDINARIAS,-79.56090501240,-1.64945996074
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA TARQUI,ACTIVAS ORDINARIAS,-79.49230868580,-1.64382512246
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA JUSTINO CORNEJO VIZCAINO,ACTIVAS ORDINARIAS,-79.56557167560,-1.63530653008
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA NUEVO SAN JUAN,ACTIVAS ORDINARIAS,-79.55744412760,-1.63043091516
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,CENTRO DE EDUCACION INICIAL MANUELA ESPEJO,ACTIVAS ORDINARIAS,-79.56044721120,-1.62752097195
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASCA 24 DE MAYO,ACTIVAS ORDINARIAS,-79.56234339040,-1.62524097909
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA LEON DE FEBRES CORDERO,ACTIVAS ORDINARIAS,-79.56031669750,-1.62411784355
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,UNIDAD EDUCATIVA SAN JUAN,ACTIVAS ORDINARIAS,-79.55842431740,-1.62319685536
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA OTHON ALAVA AGUILAR,ACTIVAS ORDINARIAS,-79.60057415340,-1.61860643357
LOS RIOS,PUEBLOVIEJO,SAN JUAN,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA JAIME COLLANTES YANEZ,ACTIVAS ORDINARIAS,-79.60856308320,-1.61120058149
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA MACAS,ACTIVAS ORDINARIAS,-79.57471197440,-1.46387566780
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA MACHALA,ACTIVAS ORDINARIAS,-79.57471197440,-1.46387566780
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA COSTA RICA,ACTIVAS ORDINARIAS,-79.54711183900,-1.45971544729
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA GRAN COLOMBIA,ACTIVAS ORDINARIAS,-79.54711183900,-1.45971544729
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA ENRIQUE ZUÐIGA NAVARRETE,ACTIVAS ORDINARIAS,-79.57759838350,-1.44043836189
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,UNIDAD EDUCATIVA AURORA ESTRADA Y AYALA,ACTIVAS ORDINARIAS,-79.56259747390,-1.42724894512
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA MANUELITA SAENZ,ACTIVAS ORDINARIAS,-79.52508825970,-1.42718651498
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA ARENILLAS,ACTIVAS ORDINARIAS,-79.51969779080,-1.41646625987
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA LOS SHYRIS,ACTIVAS ORDINARIAS,-79.54099603160,-1.40557097009
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA CULTURA TOLITA,ACTIVAS ORDINARIAS,-79.51009965240,-1.40330982686
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,RIO  VINCES,ACTIVAS ORDINARIAS,-79.51510988270,-1.38875982256
LOS RIOS,PUEBLOVIEJO,PUERTO PECHICHE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA MANUEL FELIPE SERRANO,ACTIVAS ORDINARIAS,-79.54914889610,-1.37432253857
LOS RIOS,URDANETA,CATARAMA,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA ANTONIO JOSE DE SUCRE,ACTIVAS ORDINARIAS,-79.47542745540,-1.62812980200
LOS RIOS,URDANETA,CATARAMA,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA JOSE GILBERTO VACA,ACTIVAS ORDINARIAS,-79.49529673490,-1.62420937198
LOS RIOS,URDANETA,CATARAMA,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,UNIDAD EDUCATIVA 11 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.47334564240,-1.57585399273
LOS RIOS,URDANETA,CATARAMA,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,GABRIELA MISTRAL,ACTIVAS ORDINARIAS,-79.47344796760,-1.57269146577
LOS RIOS,URDANETA,CATARAMA,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA ABDON CALDERON,ACTIVAS ORDINARIAS,-79.47207706740,-1.57249700484
LOS RIOS,URDANETA,CATARAMA,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA PEDRO LEOPOLDO BALLADARES,ACTIVAS ORDINARIAS,-79.47522878740,-1.57124075756
LOS RIOS,URDANETA,CATARAMA,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA JAIME COLOMA SANCHEZ,ACTIVAS ORDINARIAS,-79.47245075590,-1.56355510201
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA CHONE,ACTIVAS ORDINARIAS,-79.47000038470,-1.64685804468
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA LUIS URDANETA,ACTIVAS ORDINARIAS,-79.42906260280,-1.62615950889
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA 6 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.46247046040,-1.61764020347
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA MERCEDES ROSADO,ACTIVAS ORDINARIAS,-79.40512211590,-1.60650127676
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA JOSE ANTONIO CAMPOS,ACTIVAS ORDINARIAS,-79.43285841590,-1.60541898394
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA JOSE DE ANTEPARA,ACTIVAS ORDINARIAS,-79.43378865900,-1.58926603641
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,UNIDAD EDUCATIVA URDANETA,ACTIVAS ORDINARIAS,-79.46484679340,-1.57662856396
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,28 DE MAYO,ACTIVAS ORDINARIAS,-79.46578802290,-1.57277444452
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,CENTRO DE EDUCACION INICIAL PASTORA BALSECA DE POSLIGUA,ACTIVAS ORDINARIAS,-79.46849698810,-1.57270499925
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA GABRIEL GARCIA MORENO,ACTIVAS ORDINARIAS,-79.46941942640,-1.56921460556
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,UNIDAD EDUCATIVA RICAURTE,ACTIVAS ORDINARIAS,-79.46753822250,-1.56770884168
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA HUMBERTO GAVILANEZ ALAVA,ACTIVAS ORDINARIAS,-79.44110622990,-1.55773198327
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA CIRILO SUAREZ,ACTIVAS ORDINARIAS,-79.41471463200,-1.53041301577
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,SEGUNDO BUENAVENTURA BURGOS,ACTIVAS ORDINARIAS,-79.44128588160,-1.51872150938
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA 28 DE AGOSTO,ACTIVAS ORDINARIAS,-79.43128070120,-1.50952857548
LOS RIOS,URDANETA,RICAURTE,PUEBLO VIEJO-URDANETA,URDANETA û PUEBLO VIEJO,ESCUELA DE EDUCACION BASICA JUAN JOSE FLORES,ACTIVAS ORDINARIAS,-79.42665981240,-1.49869433430
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA CIUDAD DE BABAHOYO,ACTIVAS ORDINARIAS,-79.47594317950,-1.50859599501
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA VENTANILLA SUR,ACTIVAS ORDINARIAS,-79.48235568290,-1.45435449204
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,UNIDAD EDUCATIVA SEIS DE OCTUBRE,ACTIVAS ORDINARIAS,-79.46185474870,-1.43923102158
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,UNIDAD EDUCATIVA MANUEL CORDOVA GALARZA,ACTIVAS ORDINARIAS,-79.45712726900,-1.43489936920
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,RUMIÐAHUI,ACTIVAS ORDINARIAS,-79.45993259380,-1.43464713617
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA LUZ AMERICA BARONA,ACTIVAS ORDINARIAS,-79.46169892750,-1.43331714893
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,MARCOS DUCHE GARCIA,ACTIVAS ORDINARIAS,-79.49633416850,-1.42568245935
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,JORGE CRESPO TORAL,ACTIVAS ORDINARIAS,-79.47959722120,-1.41844121750
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ANA PAREDES DE ALFARO,ACTIVAS ORDINARIAS,-79.49013059050,-1.41239051101
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ROSITA PAREDES JUMBO,ACTIVAS ORDINARIAS,-79.43864788700,-1.40599752144
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA MAINAS,ACTIVAS ORDINARIAS,-79.46399598880,-1.40225856650
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,YAGUARCOCHA,ACTIVAS ORDINARIAS,-79.46820518610,-1.51034551466
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,SANTANA,ACTIVAS ORDINARIAS,-79.44811697070,-1.49350451579
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,TEODORO MALDONADO CARBO,ACTIVAS ORDINARIAS,-79.41799903140,-1.48533743918
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,AMAZONAS,ACTIVAS ORDINARIAS,-79.37579556650,-1.48213232410
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA RIO GUAYAS,ACTIVAS ORDINARIAS,-79.39797076160,-1.47389285976
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,TAHUANTINSUYO,ACTIVAS ORDINARIAS,-79.42873635900,-1.46288695933
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA LUIS NOBOA NARANJO,ACTIVAS ORDINARIAS,-79.46881843830,-1.45582597471
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,UNIDAD EDUCATIVA ANA ROSA VALDIVIESO DE LANDIVAR,ACTIVAS ORDINARIAS,-79.46796918290,-1.45522044072
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,PUEBLOVIEJO,ACTIVAS ORDINARIAS,-79.39822917900,-1.45481816526
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA 16 DE MAYO,ACTIVAS ORDINARIAS,-79.46412305780,-1.45461629273
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,UNIDAD EDUCATIVA VENTANAS,ACTIVAS ORDINARIAS,-79.46003781610,-1.45414257109
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,GERARDO NICANOR GOMEZ ARMIJOS,ACTIVAS ORDINARIAS,-79.41954661300,-1.44968592915
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA CIUDAD DE VENTANAS,ACTIVAS ORDINARIAS,-79.46295971310,-1.44964881174
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA MARINA CASTILLO DE YEPEZ,ACTIVAS ORDINARIAS,-79.46758536000,-1.44816866035
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,HUMBERTO MOREIRA MARQUEZ,ACTIVAS ORDINARIAS,-79.46758536000,-1.44816866035
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,PROVINCIA DEL CARCHI,ACTIVAS ORDINARIAS,-79.36765334420,-1.44551352464
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ISIDRO AYORA CUEVA,ACTIVAS ORDINARIAS,-79.46188864800,-1.44522177596
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ADOLFO JURADO GONZALEZ,ACTIVAS ORDINARIAS,-79.46010041710,-1.44448302063
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA REAL AUDIENCIA DE QUITO,ACTIVAS ORDINARIAS,-79.46151566630,-1.44395889212
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA 10 DE NOVIEMBRE,ACTIVAS ORDINARIAS,-79.46385093930,-1.44343014219
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA 13 DE ABRIL,ACTIVAS ORDINARIAS,-79.46660744600,-1.44337458517
LOS RIOS,VENTANAS,VENTANAS,VENTANAS-QUINSALOMA,VENTANAS û QUINSALOMA,ESCUELA DE EDUCACION BASICA GUIDO GAIBOR OLALLA,ACTIVAS ORDINARIAS,-79.41910467330,-1.41308673904
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA JULIA BELTRAN DE GONZALEZ,ACTIVAS ORDINARIAS,-79.74533645540,-1.73692552377
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA GONZALO ZALDUMBIDE,ACTIVAS ORDINARIAS,-79.75899295970,-1.72037799628
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,UNIDAD EDUCATIVA PROFESOR FRANCISCO TERAN,ACTIVAS ORDINARIAS,-79.75712148480,-1.71737877452
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA 16 DE ABRIL,ACTIVAS ORDINARIAS,-79.82624738050,-1.70527966830
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA CRISPIN CEREZO,ACTIVAS ORDINARIAS,-79.79448327270,-1.70384225843
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA JOSE MARIA BARONA,ACTIVAS ORDINARIAS,-79.75079402320,-1.69496572884
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA PEDRO AMADO VARGAS COELLO,ACTIVAS ORDINARIAS,-79.79357742370,-1.68403021646
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA PEDRO TEOFILO CAICEDO LITARDO,ACTIVAS ORDINARIAS,-79.77501729680,-1.68199245346
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA AMADO VARGAS NIVELA,ACTIVAS ORDINARIAS,-79.82557543300,-1.67813532250
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,UNIDAD EDUCATIVA FRANCISCO XAVIER AGUIRRE ABAD,ACTIVAS ORDINARIAS,-79.82445484290,-1.67793718581
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA FERNANDO RANDICHE,ACTIVAS ORDINARIAS,-79.75919117950,-1.67781260041
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA ABG JAIME ROLDOS AGUILERA,ACTIVAS ORDINARIAS,-79.78971551320,-1.67754347945
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA CARMEN RAMIREZ  DE HERDOIZA,ACTIVAS ORDINARIAS,-79.79497216220,-1.66434568954
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA JACINTO SERAFIN BENITEZ,ACTIVAS ORDINARIAS,-79.75579984480,-1.66337148038
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA JORGE ALVAREZ LARA,ACTIVAS ORDINARIAS,-79.82277860120,-1.65879365663
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA PROVINCIA DE LOS RIOS,ACTIVAS ORDINARIAS,-79.84081383240,-1.65177611199
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA SEBASTIANA ZAMBRANO DE AVILES,ACTIVAS ORDINARIAS,-79.75358183150,-1.65035401198
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA LUIS PALACIOS ORELLANA,ACTIVAS ORDINARIAS,-79.81165979310,-1.64828874338
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA VICTOR MERCANTE,ACTIVAS ORDINARIAS,-79.80141423960,-1.64141387413
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,13 DE ENERO,ACTIVAS ORDINARIAS,-79.79970657300,-1.64118671242
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA ARCADIO SOTO SANTANA,ACTIVAS ORDINARIAS,-79.80201812080,-1.64089675939
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA DR ALBERTO CARLIER CASTRO,ACTIVAS ORDINARIAS,-79.77225625860,-1.63287111006
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA DR VICTOR EMILIO ESTRADA,ACTIVAS ORDINARIAS,-79.74239385710,-1.63175347081
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA LCDACATALINA CADENA MIRANDA,ACTIVAS ORDINARIAS,-79.79189321700,-1.63021148580
LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),VINCES-PALENQUE,VINCES û PALENQUE,ESCUELA DE EDUCACION BASICA PROF ANTONIA PAREDES FUENTES,ACTIVAS ORDINARIAS,-79.86084197520,-1.61730653880
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,MANABI,ACTIVAS ORDINARIAS,-80.44850000010,-1.48169444451
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,ESCUELA DE EDUCACION BASICA FISCAL JOSE MARIA HUERTA,ACTIVAS ORDINARIAS,-80.46258333330,-1.45744444485
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,SERGIO QUIROLA,ACTIVAS ORDINARIAS,-80.54902777820,-1.45333333368
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,ESCUELA DE EDUCACION GENERAL BASICA JOSE ANTONIO ZAVALA TOALA,ACTIVAS ORDINARIAS,-80.53869444430,-1.44980555546
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,SIN NOMBRE,ACTIVAS ORDINARIAS,-80.47786111070,-1.44922222194
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,ESCUELA DE EDUCACION BASICA FISCAL RAUL CLEMENTE HUERTA,ACTIVAS ORDINARIAS,-80.47886111140,-1.44550000023
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,SIN NOMBRE,ACTIVAS ORDINARIAS,-80.49074999990,-1.44411111075
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,ESCUELA DE EDUCACION BASICA FISCAL DOLORES SUCRE,ACTIVAS ORDINARIAS,-80.51466666680,-1.43988888854
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,TECNICO ELOY VELAZQUEZ CEVALLOS,ACTIVAS ORDINARIAS,-80.53566666650,-1.43622222263
MANABI,JIPIJAPA,AMERICA,JIPIJAPA-PUERTO LOPEZ,JIPIJAPA û PUERTO LËPEZ,ESCUELA DE EDUCACION BASICA FISCAL MOISES SAENZ,ACTIVAS ORDINARIAS,-80.53086111110,-1.43374999964
